"record_scope","tracker_id","tracker_name","relative_file_path","git_blob_id","candidate_file_sha256","candidate_file_size_bytes","git_blob_bytes_sha256","git_blob_size_bytes","exact_name_match","exact_order_match","contiguous_id_match","historical_tracker_hash","historical_hash_classification","applied_at","future_baseline_evidence","historical_executed_bytes_proven"
"world","698","20260629195406_world","sql/database_updates/world/20260629195406_world.sql","238a777fba88c4880b9084fd44b5fcfe3bb2ef8f","D23E374EFAD98181EBCEBE56BB73F3DCBBFD72B435F6549FCB99D43068F1C357","106724","3B90A4AD9542F2A5855D77E77EA9E6AC127631F24932A628209C3D77ACAB1881","104836","True","True","True","manual","documented_external_manual_import_marker_non_cryptographic","2026-08-25 18:56:03","True","False"
"world","699","20260630194548_world","sql/database_updates/world/20260630194548_world.sql","7a3503f6eb0881559cf498977601457a4518eafa","A48086CA6240764C3768C27CD08BC4894FBCCE6C358C0802B53F9CE54E6A6E21","143557","D801E74D7EF00CDD9980C747B6E13DF02C857FEFA8C93DA8D2FEC9B5EC78DD97","141599","True","True","True","manual","documented_external_manual_import_marker_non_cryptographic","2026-08-25 18:56:04","True","False"
"world","700","20260701010422_world","sql/database_updates/world/20260701010422_world.sql","5d93e78302b804bc36979b5b547c6c39c7c8e84d","0CFA83B5C3AB1FA90DFDB1E4F5C6701F74A77E182BC59DA74CFD8D0741569F8A","214958","F50C5CF168236467CF5506BB37147FE978C5729E85654B3E6E3D32177B95EC48","211673","True","True","True","manual","documented_external_manual_import_marker_non_cryptographic","2026-08-25 18:56:04","True","False"
"world","701","20260702115558_world","sql/database_updates/world/20260702115558_world.sql","bd3e56cd153d6be85eabaf4c86d386d8e906a61b","DF84C17D834A74FD9CD97B49BAAEBA21B9E64D33079E628285FB86DA963155CC","3475","78583796BC4236684389349D0CD5812B55B2B6C205F69E66C08BA1C7FA2E7C74","3341","True","True","True","manual","documented_external_manual_import_marker_non_cryptographic","2026-08-25 18:56:04","True","False"
"world","702","20260702232910_world","sql/database_updates/world/20260702232910_world.sql","f3a81653f381b9774a9af61b5a1a8d76412c5e58","3CBE346515E055EBC97BFFE9EA674FB6977144CB9215F22333558DC3704BE7B7","112468","9D2B7AD3BA1B724B2396EE8D2E5926DB8C881E57EE82D9A0D6DED4012E549EFC","110491","True","True","True","manual","documented_external_manual_import_marker_non_cryptographic","2026-08-25 18:56:04","True","False"
"world","703","20260706100617_world","sql/database_updates/world/20260706100617_world.sql","61933c2fee04fbf971ebbaa3a0b94bd3c50edf08","370748DFC866D6465D30B0A62C41A11CC2B30EB75F1F6BB8A64403E28BB3DF84","232810","8C1E09353B7C7110888B1457C1048D4C2299F5370152B7D002D2EE52FA73CB52","229059","True","True","True","manual","documented_external_manual_import_marker_non_cryptographic","2026-08-25 18:56:04","True","False"
"world","704","20260707174014_world","sql/database_updates/world/20260707174014_world.sql","dc64810b8ea32ed12a5a0afeb023a78b476b7757","5F66EA61455A577C3D2A786B2CBB7250C2C1453EF979A6050296C15EE0D44855","43364","3B341E5EF419286D324962820085D412E167C8DBF0FD2F9E33D8A818BF7C4F22","42458","True","True","True","manual","documented_external_manual_import_marker_non_cryptographic","2026-08-25 18:56:04","True","False"
"world","705","20260709071006_world","sql/database_updates/world/20260709071006_world.sql","887734f0a8dd9fac14e81ddad91b85c3a69cbe2e","B762605A83137EC05618072DE7CD69A616E2029791E41B2646B9A41A221AC12E","5741","4B6E102A2ACD3487691CE03644875D4E4CA822C4D36848EF9B12887C75D59C56","5691","True","True","True","manual","documented_external_manual_import_marker_non_cryptographic","2026-08-25 18:56:05","True","False"
"world","706","20260710045142_world","sql/database_updates/world/20260710045142_world.sql","7ac78c55c99e24da315d5a64f2132f52165b666c","EBEFEAEEB08C1F87905EC9CA49C1414BF08522808F56AF1CEB8887D203E081CE","124329","213B37EBD154C04CE5498A6302B017244D99B205AE6482365A7FA7655D598E81","120734","True","True","True","manual","documented_external_manual_import_marker_non_cryptographic","2026-08-25 18:56:05","True","False"
"world","707","20260711131631_world","sql/database_updates/world/20260711131631_world.sql","154e707f41199e5eefe5b384183c146805218f05","E0081CAAB67EDBEEDE2D8BA083E289FD12037954AB135F2C72E4520E26DD7B2F","68114","7B1EC25BE62DCA96D5AD768A64DA41448FAF93223A7B1BDB5A74D9FE9B01D80D","66341","True","True","True","manual","documented_external_manual_import_marker_non_cryptographic","2026-08-25 18:56:05","True","False"
"world","708","20260711150912_world","sql/database_updates/world/20260711150912_world.sql","4eb430c4952ad31c5c1d85340706583b80c6c26e","0B704CF5DD1B12EFEB536000D10F7B2CF91BD94C8E3305C4E445E7AD08E06900","9094","0B704CF5DD1B12EFEB536000D10F7B2CF91BD94C8E3305C4E445E7AD08E06900","9094","True","True","True","manual","documented_external_manual_import_marker_non_cryptographic","2026-08-25 18:56:05","True","False"
"world","709","20260711170358_world","sql/database_updates/world/20260711170358_world.sql","c260cc4a8d91e12ab991579668e34aa7dcb6d3af","C0ABAF150D4E523CFB66D89852BAA0F9682D8ED6BC564B1D396F98B17E3F72A8","1732","203A97AFBBA949DAF35E6E8166150D2585A90FA2A27EACCCD29FDAC059F8C853","1661","True","True","True","manual","documented_external_manual_import_marker_non_cryptographic","2026-08-25 18:56:05","True","False"
"world","710","20260711191209_world","sql/database_updates/world/20260711191209_world.sql","9ca25bb96b4282ac3d29cc89c78f9ac7f49c74db","59BEBD40D522A1AF672E0F93F322C3E30683F0B591E487460F15F1261E8516F6","402","F5ACADBB84B8AA3A3D0A47B59F9A91E668BCC5AC627098E305017FFE37664CD6","385","True","True","True","manual","documented_external_manual_import_marker_non_cryptographic","2026-08-25 18:56:05","True","False"
"world","711","20260712222616_world","sql/database_updates/world/20260712222616_world.sql","95a6f72ecd9b6a04b37bb0cd78ff028e7e2d0b5d","3F9F2D2DC6DB4218A0BA60EF0236CE388504FC0FDC87396BFBF6CEC19F5886D6","1360","97B62FFD84DCC11EDB46B90966342DB86C5FB2C8831CDD15510B897E9AE45606","1329","True","True","True","manual","documented_external_manual_import_marker_non_cryptographic","2026-08-25 18:56:05","True","False"
"world","712","20260714180156_world","sql/database_updates/world/20260714180156_world.sql","2e09f8238f6529427be9e6f685d8871bf6e8a9ee","A1C878A5E21AE25E58273AB3AAF678642B81B866FDB77A39FCDBCE38F8E610BB","14545","A681B4716E8CB181DF9B55E58E545D1424BF601CC28734B97513D714F89F977E","14353","True","True","True","manual","documented_external_manual_import_marker_non_cryptographic","2026-08-25 18:56:06","True","False"
"world","713","20260714235525_world","sql/database_updates/world/20260714235525_world.sql","61843455745634156764fb0e0f89816dc90b177d","47D39426F93D968388E6C14083B3DD9B5162D0636BF3829D31EE37D0D7F747F9","4022","8E8AAEFA0B82324E3DF70F67DB4AA1E0D7AEE27724D13978C3828B72CD688A79","3924","True","True","True","manual","documented_external_manual_import_marker_non_cryptographic","2026-08-25 18:56:06","True","False"
"world","714","20260715003750_world","sql/database_updates/world/20260715003750_world.sql","c498aedeecc0cd79f86a775e99e99346bfe94f96","BE9064FF5C054FBBC0600EA5066628E93AC42A54EA2B989C32D234A68387097F","4972","F2917AD460C7023AB48E15C2153C6DFFE3A610110D1B85185FB8D6CF5E90EAEA","4794","True","True","True","manual","documented_external_manual_import_marker_non_cryptographic","2026-08-25 18:56:06","True","False"
"world","715","20260715124044_world","sql/database_updates/world/20260715124044_world.sql","71e6bfe2ae30d7f5b83d60600a02b519c36f80e8","3966BC3DABD5CA279DD89117DEF0EC82D87C0730CC748D17D834266ECA2D8B17","7854","2855D4FF4599848094B3333E375DF5F3D037DC54A220095EC258008D8F1612C3","7609","True","True","True","manual","documented_external_manual_import_marker_non_cryptographic","2026-08-25 18:56:06","True","False"
"world","716","20260715141903_world","sql/database_updates/world/20260715141903_world.sql","5455beb5334c01d6f8cd7a933a99057a90a03feb","EF0EEB79DFD097D9D9191680C1586AA8D305F52D46C63EE32489DF9640DAD0E9","9087","FAA2CF89AF95EA2CB76961FCDB296E03775DD30A631AA05BCCCAE49BDD872C79","8784","True","True","True","manual","documented_external_manual_import_marker_non_cryptographic","2026-08-25 18:56:06","True","False"
"world","717","20260715153051_world","sql/database_updates/world/20260715153051_world.sql","04b5a21060c0d58d48977dfb9dc8b369cc1919ed","C44829D212480C485DA77481F6BEF9DE43D96FE23ACE3AF57E9D8E7BA73BFE69","6372","2081F4B42CB8D22B16173FA672F959A013E85464CA0F4DA683B661BFCA358B83","6151","True","True","True","manual","documented_external_manual_import_marker_non_cryptographic","2026-08-25 18:56:06","True","False"
"world","718","20260715174518_world","sql/database_updates/world/20260715174518_world.sql","d99c6e4e73651bfbd1f8ec264378d858cc4d5037","210019A52F48FC3A89B1218E6333D6F4EDC974022262ED32E5AD853C8CF0009D","333","200ED813B067017102BBDB9BD05CB65C8A9F5B274F75E055CEC25B544A8388AE","322","True","True","True","manual","documented_external_manual_import_marker_non_cryptographic","2026-08-25 18:56:06","True","False"
"world","719","20260718120125_world","sql/database_updates/world/20260718120125_world.sql","f595b0ef0eab602f68bfc67460d5e9a69ee9a6b8","3B00CD5C5B6FB7ACBEA95C114659DA98537E52EA6D25BEB229C9FCD521ADE221","9339","A6E13AB8B43143192F8D9B0BC394F99EA7A93B420B3B4AEE4D1599023037C0FC","8911","True","True","True","manual","documented_external_manual_import_marker_non_cryptographic","2026-08-25 18:56:07","True","False"
"world","720","20260718150344_world","sql/database_updates/world/20260718150344_world.sql","81a6ed8cdc594991881f8f47a7fb57d4d8fa5eb9","F0075057A23E401FA36041C9482742B69C9A41D10CEEEC07A9DF96E36321BA56","28266","0FAF6F44E89E71A7F6BE8BFE09A8DDAE1B08672D748A91AA42B25145FD8E9D66","27335","True","True","True","manual","documented_external_manual_import_marker_non_cryptographic","2026-08-25 18:56:07","True","False"
"world","721","20260718184759_world","sql/database_updates/world/20260718184759_world.sql","db9b4fdd916b537fd9ce9f204e71291f68496baf","D0F8155951C9D7B0B986057733905880E3D05DA912CA81DE330FB824C22BE9B3","9490","25604EB8610D21F894E2EB3FEFF09AE3E28F3986BF6851ECEA301E975294EAC4","9105","True","True","True","manual","documented_external_manual_import_marker_non_cryptographic","2026-08-25 18:56:07","True","False"
"world","722","20260721013813_world","sql/database_updates/world/20260721013813_world.sql","28bdaf2dcc4abf8756d8713b4f4e47e7d9493fb3","46E023AB4B981F184724F84ECE960C639FC5F5D3B3C00749FFD937D74B50EC50","35347","39406A95DD2C82FB1575016ECA2455FCD30672F0432B47666980F435EE199462","34961","True","True","True","manual","documented_external_manual_import_marker_non_cryptographic","2026-08-25 18:56:07","True","False"
"world","723","20260721095654_world","sql/database_updates/world/20260721095654_world.sql","db648eb93393f56156ca94a7722307cd9bb64abc","B1931F2C2DBA98831F72A7B07A424EF427A76C609CB35C46DDA3F047A9D5DE47","1352","71E1B6A44C0CB46A16C148040AF57321A30C286A5765BC647376F198FF9C77BD","1317","True","True","True","manual","documented_external_manual_import_marker_non_cryptographic","2026-08-25 18:56:08","True","False"
"world","724","20260721231140_world","sql/database_updates/world/20260721231140_world.sql","5df628177f33375bb28c2e4d575f7fa638b02800","D387F6E70BDEC1ACF991F34B9E9E5D73A24C556C5CE28ECBF799B95FA3CC4CD7","4227","E54422EA37E0CE5CB1189EC442944A4CD4106255590A676112A2510842A17D81","4054","True","True","True","manual","documented_external_manual_import_marker_non_cryptographic","2026-08-25 18:56:08","True","False"
"world","725","20260724201050_world","sql/database_updates/world/20260724201050_world.sql","25c30796cae18143a0e00f5f3ca678c38f3ecd5f","6D67419D4955FAAEED9BD9AB498674DBD5B57F940CEB426FBD9CF41C1A5DC4EC","8657","D0198FF123D57900871C0F6ECEFA2DEE04CC7B0ABA119FA695AF6236E732F1A1","8299","True","True","True","manual","documented_external_manual_import_marker_non_cryptographic","2026-08-25 18:56:08","True","False"
"world","726","20260726112016_world","sql/database_updates/world/20260726112016_world.sql","866a3f6cad90ea18bb796aaca5a8026d12fc75e3","0B67BE1293EB537AA0BB55011A53F850C1A37EBE2D30D87CC6562E0697AA87A2","6752","660BD6CFF59121FB1765B53D3732BE4AE4EDF921E5B761CACB62162D25223163","6482","True","True","True","manual","documented_external_manual_import_marker_non_cryptographic","2026-08-25 18:56:08","True","False"
"world","727","20260727120119_world","sql/database_updates/world/20260727120119_world.sql","1a6ee4185fc1ab74aac3af873df867cc6d49cbd3","6D0CE43D495BC8BD70C70C17CF559159B79C109DBC638C667326A057A2A9EA37","12283","EAC075350094597B1B2BAA914A0F3F6BCA8DB4C428EDD0135309AC56D3E130CB","11826","True","True","True","manual","documented_external_manual_import_marker_non_cryptographic","2026-08-25 18:56:08","True","False"
"world","728","20260730120000_world","sql/database_updates/20260730120000_world.sql","f4341dd52e57eef4e0b80124a7752ab7915bec6b","C51E8D3E74881990C0B9C78FF65CBA82F2730FC8B1BEAB246C315E8F9C9F9BEE","2241","B450BC78A6345BAA28ECC73A46771E7864C7BFD029484F6C0405BCC769E55C49","2197","True","True","True","manual","documented_external_manual_import_marker_non_cryptographic","2026-08-25 18:56:08","True","False"
"world","729","20260730120100_world","sql/database_updates/20260730120100_world.sql","07f6f3e266499b4f770eecba89cc7be770aeedbc","1E2A38936F0156BB0D51716A9B37DEAF0783F92A8CC5F6BD0548B5312B5CACD3","2861","4428E142666473ED6827E86137FD26C54043FEC6B57155C2815976A38FD819FC","2813","True","True","True","manual","documented_external_manual_import_marker_non_cryptographic","2026-08-25 18:56:08","True","False"
"world","730","20260730120200_world","sql/database_updates/20260730120200_world.sql","2c7ec3d435e3d2c64bb7039ccfecf8835079f0f7","242788B6DE0770A21176CBD832135700A532DE573AEE450452E33DF6BA78F1AB","3417","BB1C287EECFE62621B44F65618ADBEBECB7ED9AE0D3B1DCC8A38CF959D536C21","3346","True","True","True","manual","documented_external_manual_import_marker_non_cryptographic","2026-08-25 18:56:09","True","False"
"world","731","20260730120300_world","sql/database_updates/20260730120300_world.sql","75594813b911bdbc1dbd61cb1bb3b7e57ab7dcf1","774A83859B57C020E55D72584D074E3524D930E9EFDD01CDF0C4174458F7FB39","2478","4E033580C167BC175F961902801B6ACA190235AF1DAB85D6A03D261E71D72597","2428","True","True","True","manual","documented_external_manual_import_marker_non_cryptographic","2026-08-25 18:56:09","True","False"
"world","732","20260730132859_world","sql/database_updates/world/20260730132859_world.sql","81605ade491feb3e17904c359bc00f4674cb202a","5CBDD621E7772FF99AE8E6C01AF2DBAC55FA3CF7CC4649D26BC9CFDC529913BA","4777","4B61CE9B5EBF2E3288911DD00A0F3218EE73A058F9E066F91DA10CB938869FE8","4583","True","True","True","manual","documented_external_manual_import_marker_non_cryptographic","2026-08-25 18:56:09","True","False"
"world","733","20260730145429_world","sql/database_updates/world/20260730145429_world.sql","1c8140646b058af1ebe8f2a33cd9c8ca1fff1f85","09405513FA63DC26389412616C855D06ACEA35370EA6C32FE5F0ABBF5E24D9F8","268","45D54E0B4C2BB9563FD1817220E17815F1693304C680C334743993C9EA092279","260","True","True","True","manual","documented_external_manual_import_marker_non_cryptographic","2026-08-25 18:56:09","True","False"
"world","734","20260730200000_world","sql/database_updates/20260730200000_world.sql","bf2c559aa51444f596110a5091b668cba0367acd","92D5000037C325E749BE54EA298969C2C9E8AA261D1A0D50084EE771FF839361","2037","610D69245F0C774788C916CF91E7650B700CC93706DA8E5B41DA991F0312D488","1995","True","True","True","manual","documented_external_manual_import_marker_non_cryptographic","2026-08-25 18:56:09","True","False"
"world","735","20260730201802_world","sql/database_updates/world/20260730201802_world.sql","3ed814ae4190f131af32e42bc1c65537544b5cb7","3662DBE54694552294AB40DDCFC4E1C796A889A91CFE7EE769CD454BFF992014","373","DF9FABB5E1F26D2AC09C7A33C43F9B3760AC1C34EF75F26E1E1ACC4CBC596838","357","True","True","True","manual","documented_external_manual_import_marker_non_cryptographic","2026-08-25 18:56:09","True","False"
"world","736","20260730212326_world","sql/database_updates/world/20260730212326_world.sql","b3b0d8fcfc459a2ba278e4f886b380291a19b320","23A08642891C6263295E222FCCA8E37CF2179C269F6C0D629BE35A6CF141A33E","1306","9C9185FDECF73070C109DEF13D98A0271A2F243D844C593ED48961CBE5D852B2","1238","True","True","True","manual","documented_external_manual_import_marker_non_cryptographic","2026-08-25 18:56:09","True","False"
"world","737","20260731011334_world","sql/database_updates/world/20260731011334_world.sql","0cc50cf7763911afa9d8f4b9e207297004e8e4bb","19BC6404E0CC8BDD2EB40D504F6AE040FD868F4FD268AED2D912A8CE865F2718","679","2304C1A4BBD9E24169A1F637C9A20ADBFC20D7203BF56DB38F19ED9EB7EB3A72","664","True","True","True","manual","documented_external_manual_import_marker_non_cryptographic","2026-08-25 18:56:10","True","False"
"world","738","20260731120000_world","sql/database_updates/20260731120000_world.sql","6f6cda29d2d1ad6949cf6198146ad3e72954228f","9294F5173148862EFF5D2B7D1ACF492A0B0426286078016BA31DE3CDC99CD44E","1548","D0E3F594E436562907C342161017C077091E7C655CD60B8B0AFCA7B766015748","1515","True","True","True","manual","documented_external_manual_import_marker_non_cryptographic","2026-08-25 18:56:10","True","False"
"world","739","20260731121709_world","sql/database_updates/world/20260731121709_world.sql","3ed9768e11542f3616f1295d25c353ad79fca7a5","A20200E8C8159CD2B500C254B8CFF5C3B8559695404326EB1D26C636989FBA64","283","7159550CD139C3D93B7CD6283EACBD2F73B403EEEB0D56EB0F9ED41D13C7ADE1","275","True","True","True","manual","documented_external_manual_import_marker_non_cryptographic","2026-08-25 18:56:10","True","False"
"world","740","20260731170000_world","sql/database_updates/20260731170000_world.sql","37712a876ca71842fd27232c28ab8d625acdcdee","A9448440E1E460889029220763ACE6C8A1C04E866934488EF8DA6C1C378E4B99","2560","6BC3E2D8F90078AA63A5CBDB8B56E5308064941794824FF7C4643D24E83935A4","2511","True","True","True","manual","documented_external_manual_import_marker_non_cryptographic","2026-08-25 18:56:10","True","False"
"world","741","20260731180000_world","sql/database_updates/20260731180000_world.sql","301d67693951134dcc08c7747616baceb43ee044","3727577DFCCED6963E80E4C4F1F7D75AE3786BA11019CEEDC6A3D655B75E7915","1008","6C6D085C2C0CFA8C4964494FC8A2D068FEF60F748CA465E9617284A60B12FCCF","988","True","True","True","manual","documented_external_manual_import_marker_non_cryptographic","2026-08-25 18:56:10","True","False"
"world","742","20260731180247_world","sql/database_updates/world/20260731180247_world.sql","9904dd167e2637e6de13f8a9a49a614d0510f52b","A44DA05D5838562139282AE1F3DCE12E2D287C4DA7552BD625ED151B3AC10402","6668","D6049BB1E20D3BDF0A8DB1BA64B9C89287650801F37115B70DDDAC0F43BB34CB","5900","True","True","True","manual","documented_external_manual_import_marker_non_cryptographic","2026-08-25 18:56:10","True","False"
"world","743","20260731190000_world","sql/database_updates/20260731190000_world.sql","b569fb8ae9f8a6d488f010a5cd7811d460d65192","A59176EC3B157DF1DEF2EB8EF92638891F9E412CE1E9745A76EF6F70AD983B56","1376","34285E581DD8AB50AB6577D33FA873BA83FBD85128450B4A11426BD625C89066","1347","True","True","True","manual","documented_external_manual_import_marker_non_cryptographic","2026-08-25 18:56:10","True","False"
"world","744","20260801230645_world","sql/database_updates/world/20260801230645_world.sql","198bb66c80e74a48f11a20bcb05d0678590c727b","D4BC2FFBDABE52C71CB1DDD6D9C8BCBF7B204D069BAFD8B31F2DB60F51F29310","16762","564E4E58FCC36D96F031403E818C479DBF45B9771EDB0A11370BF3ED2C7E21C1","15964","True","True","True","manual","documented_external_manual_import_marker_non_cryptographic","2026-08-25 18:56:11","True","False"
"world","745","20260802123824_world","sql/database_updates/world/20260802123824_world.sql","15fc1f73d4edf9b0f47b0d55db36309587cb6e2f","DB5CEC6113C6CAC98E9B64594892C9DCDC9F993536E7D9B89B408F9017A9279D","5703","9BB9478103C5C91BE28903B8B0B8F57B67351B2161091FD8653D4B74150CF41D","5528","True","True","True","manual","documented_external_manual_import_marker_non_cryptographic","2026-08-25 18:56:11","True","False"
"world","746","20260802143402_world","sql/database_updates/world/20260802143402_world.sql","84318348cf25b18a204352f7b1402d697ab2e48a","1D4A24D7FD9DD1A9393DF37B9A197D36A1031CE0F3EA6F80D626D235D51B393F","15641","00BFAF07173FDE960A9B752CA94A915D776ED877FAC6E23EF0FD272AC96E347D","15457","True","True","True","manual","documented_external_manual_import_marker_non_cryptographic","2026-08-25 18:56:11","True","False"
"world","747","20260802150000_world","sql/database_updates/20260802150000_world.sql","58ec2244f17ad3f25215fff849cbbc9e665d1f62","01509AC2C3B036CEFAF7D7B36F347D9945DEE62F4EEB9E90D533C4E1BE68CED9","2408","86225AC826D87670AFD3C7F458E58A69C45DD05CC2775EE7242F826A67A5485F","2362","True","True","True","manual","documented_external_manual_import_marker_non_cryptographic","2026-08-25 18:56:11","True","False"
"world","748","20260802152936_world","sql/database_updates/world/20260802152936_world.sql","3bec9b2d513ced6b32bcf471443cebe4270af046","27C4714D0639DE0E2B91EA1CD3F8D5E20E1BAF1ABEA94086AB267D4D5ACDFBAC","388","DDE086F3E3C068E344C1747486DA31F71BADA731EE6EF39A7632598744EEABDD","373","True","True","True","manual","documented_external_manual_import_marker_non_cryptographic","2026-08-25 18:56:11","True","False"
"world","749","20260802160000_world","sql/database_updates/20260802160000_world.sql","8eba03d1a68b5371f108727b9111c24469a0357a","5618285C256210674B5263B93F6BC2F07F82DB3C4A28219ADF8A0650DC34F0FC","2894","4CCC4513E7B4712E298F212D43FEB8BEF1E8874F14E07E8A118F1CABA242B57A","2831","True","True","True","manual","documented_external_manual_import_marker_non_cryptographic","2026-08-25 18:56:11","True","False"
"world","750","20260802162032_world","sql/database_updates/world/20260802162032_world.sql","24649084fb35c161d28d4b1bbe8dc4620914a2a4","96AB6BDBF131BD8416495317D047F64A044F31EC064BBE34CC5D842322870249","290","0BEE800EF79987177F32EDC0028646FF751D5306DA61CA3A7B616270340CACAA","282","True","True","True","manual","documented_external_manual_import_marker_non_cryptographic","2026-08-25 18:56:12","True","False"
"world","751","20260802170000_world","sql/database_updates/20260802170000_world.sql","98110e22d3ad51303f351699242fc09f86ca277c","9628943CCC94C9CBC539EB846C9D84A8C7E1206EEE648F160DCCD679F526AAEC","2022","342BA8B6D44ED9013ADF2F1A85F071670AF040D4114B4DE90039FC8EA5DF80B8","1984","True","True","True","manual","documented_external_manual_import_marker_non_cryptographic","2026-08-25 18:56:12","True","False"
"world","752","20260802171013_world","sql/database_updates/world/20260802171013_world.sql","4f61914ac0ce1ea11b8d07d6147ab9b735ca407d","C6FF1A6E8C84A3AF29E8AE00E41EA0AADD2C07191D7F824308A6DC8826966FF4","557","B9056C8B7AADDDAFBA4F4F595702274129EC23278B5A9E9052956D1234D6D280","541","True","True","True","manual","documented_external_manual_import_marker_non_cryptographic","2026-08-25 18:56:12","True","False"
"world","753","20260802180000_world","sql/database_updates/20260802180000_world.sql","7b0a7e1fae73b6f2e4b5b113c464211b5876b45b","DD52B6FA85073A809216D14513994192314584076815BF73DD798CB8731ED3EF","4439","C29DB0651B4BC6AF8FF14F42ECCA5E5387409D3AB4A3A164BDA2E6CDDA15BFA4","4364","True","True","True","manual","documented_external_manual_import_marker_non_cryptographic","2026-08-25 18:56:12","True","False"
"world","754","20260802190000_world","sql/database_updates/20260802190000_world.sql","44d562af4bdc9094f5ed6295fb858152d37a4cbd","68252DE242B07893660DC9B7DDECB53B4A96514F388B0CA84A76CC90BF860ABF","843","F1F27D8C07712ECE86B3D4E242BCE671848744DACE0606BCFA907F3BEB86BE5B","827","True","True","True","manual","documented_external_manual_import_marker_non_cryptographic","2026-08-25 18:56:12","True","False"
"world","755","20260802200000_world","sql/database_updates/20260802200000_world.sql","1dcd4bb08711cf9ca416f87200c0f4c53a938dd6","5FC9A73E327FCC77B7AB00506EB76A0E3CC7F6BD61A7107F5C2AEAAF759F9888","7619","0A68996BED6B5A6D0A20C67091D228D9A7F06EF14AF39C030408FEF1C9BCD905","7469","True","True","True","manual","documented_external_manual_import_marker_non_cryptographic","2026-08-25 18:56:12","True","False"
"world","756","20260802210000_world","sql/database_updates/20260802210000_world.sql","d8dd4a190eb5982c03f4b1b9fbfa6b0aa028d6e1","3D2EF4A7C039CE6060D8D0FBA1CF09B8C813A3869FA63574BAD1D679BBA32D79","56068","D7006B9A1A8E047173CE90767D88E2F626DB982D35BD51958C98F6CEF2935E84","55914","True","True","True","manual","documented_external_manual_import_marker_non_cryptographic","2026-08-25 18:56:12","True","False"
"world","757","20260802220000_world","sql/database_updates/20260802220000_world.sql","06045c91844bef18ffa9b88293736067c60f91ff","45173A1CA7A7A166AAC715A148E0F4C3AC361B3BC6FCD692860F7FC31EF5933E","27636","ED5A8EC64D04FC26308F5E970CFD7079A8A2E1968F2624D053E54340A8AE23D2","27492","True","True","True","manual","documented_external_manual_import_marker_non_cryptographic","2026-08-25 18:56:13","True","False"
"world","758","20260803161618_world","sql/database_updates/world/20260803161618_world.sql","fc9e00b1e436ae6411cfbc27dfa486211db05e96","8DC8EC11113C905C8E20C1D92253430F35A9694C6142047BF659507180CE475A","24587","00CE0801CCC5ABC44B0528C5BEB6DB8EAB314D89546D742481950C7390C0957A","24175","True","True","True","manual","documented_external_manual_import_marker_non_cryptographic","2026-08-25 18:56:13","True","False"
"world","759","20260804182219_world","sql/database_updates/world/20260804182219_world.sql","9b021f5353077615f115f1a098e8a7cc7128c07c","D1F512366910E1743851405B3F0F1CF9C84783703A0F461ECE566AB0AD658FAF","37731","9306A9495C9BF8DA0EE9D7E6AABEFA689F4E32431ACCBBE985C124C14726E557","37427","True","True","True","manual","documented_external_manual_import_marker_non_cryptographic","2026-08-25 18:56:13","True","False"
"world","760","20260805120000_world","sql/database_updates/20260805120000_world.sql","9c982da6f09a35aedece7e18000ee302fd9176f5","9DC738E87B930E01515831D5C0EA2CA73EA2C88F89BB8EFA41E410FF9EF1ACD2","820","9C49BA2A0B80C3CCE21F2AA3544CE15AD7DB6C45B9909734526A735E52D9141E","804","True","True","True","manual","documented_external_manual_import_marker_non_cryptographic","2026-08-25 18:56:13","True","False"
"world","761","20260806181419_world","sql/database_updates/world/20260806181419_world.sql","7a30b61b1bf24fdae8c07ce7e25ac398d64a09ac","AC9906E2C36BD8CAEF1F42E40C967AE497F6D52D505F0564640EB857CEEBC845","11251","3870944A2E395FBB4CF98782DEF2CBB11FB32272ED46D8394D598EE3E82C7E46","10794","True","True","True","manual","documented_external_manual_import_marker_non_cryptographic","2026-08-25 18:56:13","True","False"
"world","762","20260809183358_world","sql/database_updates/world/20260809183358_world.sql","90ebd9d4c1d58811c34d4cee4c0585ff48e81a71","A4274378BB0D849005C7E237B84094568E1F48A2D9C8846D14E5689274213A3B","9958","31406EC72A111A9F1EACBAE2BAA7868FF8938CF4599D898E49A473F10ECBC043","9564","True","True","True","manual","documented_external_manual_import_marker_non_cryptographic","2026-08-25 18:56:13","True","False"
"world","763","20260813085825_world","sql/database_updates/world/20260813085825_world.sql","1fbeb0d42d761a2ef5bb19b31a4da9f6b3e52ba6","94BFC5566826D2BF85612851BF1831E9C81B02F8EAE72CB40CE89742318B6E3F","308","C22A32DD9EB528FDAE353C00B573971FB2E6089786F8EE27F48880197A9D1780","293","True","True","True","manual","documented_external_manual_import_marker_non_cryptographic","2026-08-25 18:56:14","True","False"
"world","764","20260813110328_world","sql/database_updates/world/20260813110328_world.sql","cd9d44cd260a168258461c5b47b0288f40ab2827","7C24F513A41E61C828FB3DC0DB755AEEFFF12B932BE23E15B7F79013BB956A65","38545","5D0F1C5BAC580E4EE3E4CF97F33068066E9B8BE2609B938A74496BA9858CFB8B","37065","True","True","True","manual","documented_external_manual_import_marker_non_cryptographic","2026-08-25 18:56:14","True","False"
